ID,FirstName,LastName,PhoneNum
11874,Ron,Weinstein,056-5276009
11875,Rivka,Horowitz,059-8750436
11876,Noa,Jacobson,053-5960869
11877,Kayla,Engel,055-3858771
11878,Rachel,Baum,050-5732080
11879,Merav,Newman,059-3381846
11880,Paz,Adler,056-3257396
11881,Yaron,Engel,056-2015337
11882,Oren,Klein,058-1663081
11883,Batya,Oren,055-2327411
11884,Amit,Israel,051-3862835
11885,Ari,Rosen,055-3967600
11886,Leah,Peretz,058-2971351
11887,Leah,Miller,055-1377414
11888,Tomer,Berkowitz,051-6674026
11889,Moshe,Engel,051-9342623
11890,Kobi,Biton,056-5605727
11891,Chana,Green,056-4165708
11892,Eitan,Rabinowitz,050-4836940
11893,Tal,Vardi,053-3040775
11894,Ruth,Frank,056-8915657
11895,Daniel,Katz,055-6155456
11896,Tamar,Avraham,056-9554631
11897,Kobi,Stern,054-7370719
11898,Hila,Stern,055-9473773
11899,Ziv,Horowitz,054-2409245
11900,Liat,Weiss,052-9531021
11901,Eliyahu,Dahan,053-8447954
11902,Lior,Lieberman,054-9273081
11903,Tal,Ben-David,059-8676557
11904,Zohar,Miller,051-5465335
11905,Shahar,Jacobson,059-6129623
11906,Moshe,Cohen,059-6193154
11907,Noa,Feldman,058-5279341
11908,Maya,Berkowitz,059-3594882
11909,Ron,Levin,058-9293505
11910,Naomi,Levi,057-5092045
11911,Chana,Adler,057-8013917
11912,Kobi,Miller,057-4452379
11913,Keren,Jacobson,050-6396039
11914,Itai,Lieberman,052-6882276
11915,Gal,Miller,051-8626561
11916,Ido,Diamond,052-8488794
11917,Tomer,Engel,056-8679451
11918,Michal,Diamond,056-1962538
11919,Oren,Newman,051-4183083
11920,Rachel,Katz,056-5246621
11921,Lior,Feldman,059-4533194
11922,Gal,Engel,056-9325145
11923,David,Jacobson,055-8054152
11924,Keren,Gross,059-2959175
11925,Avraham,Rabinowitz,055-8316061
11926,Dor,Yosef,059-7973780
11927,Devora,Mizrachi,054-5655218
11928,Keren,Green,057-2861987
11929,Nadav,Mizrachi,055-8554468
11930,Ayala,Peretz,052-7126866
11931,Moshe,Vardi,051-7039382
11932,Leah,Stern,054-5734098
11933,Yaakov,Rabinowitz,059-6380600
11934,Inbar,Gross,052-7210962
11935,Noa,Rabinowitz,053-9231094
11936,Matan,Lieberman,058-5514526
11937,Rivka,Feldman,055-8942323
11938,Noa,Ashkenazi,056-4531967
11939,Hai,Feldman,054-4082714
11940,Yosef,Weinstein,055-1442661
11941,Orly,Feldman,053-1165496
11942,Keren,Katz,057-8887794
11943,Lior,Jacobson,052-8965867
11944,Noa,Miller,055-9514601
11945,Naomi,Hershko,050-5575186
11946,Tal,Zamir,056-7762610
11947,Moshe,Berkowitz,056-8107988
11948,Liat,Levi,052-8796101
11949,Michal,Ullman,054-5432588
11950,Liat,Rosenberg,059-5789406
11951,Ben,Vardi,055-1774826
11952,Daniel,Green,059-7679063
11953,Ari,Diamond,055-4756992
11954,Chana,Hershko,057-9816477
11955,Kobi,Shapira,054-9237152
11956,Ari,Baum,054-2084304
11957,Gal,Rosen,053-8186134
11958,Ruth,Feldman,050-8897642
11959,Yonatan,Feldman,059-3951648
11960,Miriam,Mizrachi,051-7512867
11961,Noam,Fischer,056-8993201
11962,Julia,Peretz,057-9550084
11963,Omer,Schwartz,050-9023684
11964,Yitzhak,Levi,058-2062202
11965,Ben,Schwartz,054-1308410
11966,Omer,Schwartz,057-6027321
11967,Gil,Rosenberg,056-3945917
11968,Ohad,Pollak,054-2638614
11969,Merav,Cohen,051-7364181
11970,Penina,Rabinowitz,055-2976741
11971,Ido,Silver,052-6042011
11972,Hila,Horowitz,050-5148624
11973,Eliyahu,Avraham,058-3612040
11974,Merav,Frank,059-2584305
11975,Matan,Diamond,055-6853208
11976,Eitan,Dahan,052-1461282
11977,Alon,Weiss,059-1999252
11978,Leah,Oren,056-8251473
11979,Michal,Silver,059-5258191
11980,Ran,Schwartz,059-5866752
11981,Alon,Levin,053-9081101
11982,Rivka,Ullman,054-3667872
11983,Julia,Israel,054-7457672
11984,Itai,Green,057-5048699
11985,Tomer,Rabinowitz,058-6444267
11986,Shmuel,Zamir,053-1163219
11987,Yonatan,Engel,057-3292468
11988,Oren,Frank,059-4428401
11989,Noam,Adler,052-7002049
11990,Yitzhak,Feldman,055-4319670
11991,Tal,Diamond,057-3444270
11992,Ohad,Silver,054-9573604
11993,Itai,Vardi,057-3408922
11994,Shira,Levin,057-9177486
11995,Hai,Yosef,058-9833191
11996,Orly,Lieberman,059-2329731
11997,Uri,Jacobson,056-8422967
11998,Uri,Israel,057-9055193
11999,Kobi,Hershko,058-7434899
12000,Oren,Peretz,054-1302191
12001,Liora,Rosen,052-7327602
12002,Tamar,Gross,052-5726117
12003,Eitan,Zamir,055-9155018
12004,Eli,Biton,058-1842142
12005,Omer,Levi,054-1338693
12006,Matan,Biton,050-8720744
12007,Ari,Miller,051-3259071
12008,Ohad,Berkowitz,053-8656968
12009,Daniel,Rosenberg,056-7113835
12010,Liora,Jacobson,051-5883940
12011,Shira,Weiss,055-6332640
12012,Avraham,Dahan,059-4515050
12013,Leah,Schwartz,051-2333118
12014,Avraham,Friedman,055-9575796
12015,Shahar,Hoffman,056-8430970
12016,Eli,Dahan,053-9005240
12017,Daniel,Vardi,050-2100661
12018,Ayala,Lieberman,059-4197033
12019,Amit,Engel,055-7960076
12020,Avraham,Hershko,053-1114282
12021,Ziv,Avraham,057-4575392
12022,Inbar,Schwartz,053-9071084
12023,Yitzhak,Dahan,050-2639245
12024,Ron,Miller,052-7941261
12025,Tal,Biton,058-3651861
12026,Tal,Yosef,054-1260894
12027,Yosef,Baum,051-4501674
12028,Julia,Rosen,055-5528569
12029,Dana,Adler,050-3870092
12030,Yaron,Dahan,054-5186775
12031,Sarah,Kaplan,050-5643044
12032,Batya,Dahan,051-1519061
12033,Yaakov,Blum,055-1882341
12034,Oren,Gross,053-2175292
12035,Gal,Miller,055-7819007
12036,Daniel,Goldstein,057-7815484
12037,Alon,Vardi,054-9294566
12038,Devora,Oren,056-7998435
12039,Shmuel,Gross,054-9429293
12040,Adam,Rosen,052-6315428
12041,Batya,Fischer,050-5586300
12042,Uri,Rosenberg,054-7722820
12043,Matan,Ashkenazi,050-7489259
12044,Matan,Teller,058-7963066
12045,Gal,Ben-David,057-6662471
12046,Matan,Avraham,058-3673620
12047,Efrat,Ben-David,057-2834927
12048,Gal,Blum,058-2629693
12049,Tamar,Peretz,055-1353349
12050,Noam,Miller,057-6541830
12051,Rivka,Hershko,050-3858903
12052,Maya,Hershko,058-7399105
12053,Zohar,Mizrachi,054-5543802
12054,Ron,Dahan,054-5680727
12055,Nir,Pollak,054-3431866
12056,Maya,Hershko,050-9892508
12057,Kayla,Peretz,055-1731941
12058,Eliyahu,Feldman,051-4813975
12059,Liora,Teller,058-7963399
12060,Yonatan,Baum,058-5228973
12061,Liora,Mizrachi,054-3398798
12062,Kobi,Biton,056-9470972
12063,Gal,Stern,052-1093582
12064,Liora,Rosen,058-2318624
12065,Liora,Silver,050-1739729
12066,Dana,Kaplan,051-5440575
12067,Eli,Diamond,055-8925687
12068,Ran,Teller,053-8843817
12069,Shira,Baum,051-1794762
12070,Yaron,Horowitz,051-8700573
12071,Oren,Gross,050-1491507
12072,Efrat,Diamond,050-2347677
12073,Inbar,Fischer,051-1100103
12074,Yosef,Engel,057-5201372
12075,Yonatan,Israel,054-7169371
12076,Rachel,Frank,056-2722116
12077,Julia,Rabinowitz,056-9106630
12078,Chana,Mizrachi,056-8178460
12079,Devora,Shapira,051-3672979
12080,Yonatan,Levin,053-6022979
12081,Ido,Horowitz,053-1179066
12082,Ran,Friedman,055-3658187
12083,Keren,Rosenberg,055-9141592
12084,Kayla,Weiss,053-8093820
12085,Ayala,Lieberman,050-9789204
12086,Penina,Avraham,052-1753948
12087,Miriam,Newman,059-5489668
12088,Paz,Vardi,057-7561237
12089,Kayla,Kaplan,050-2520085
12090,Yonatan,Teller,052-6741868
12091,Maya,Shapira,050-9927442
12092,Dor,Baum,051-1244233
12093,Naomi,Kaplan,050-3495139
12094,Rivka,Hershko,050-2172115
12095,Maya,Silver,052-1792982
12096,Shira,Weinstein,053-8678579
12097,Daniel,Weiss,055-6654777
12098,Rivka,Pollak,051-6335820
12099,Ido,Adler,057-7354954
12100,Noam,Diamond,056-3544658
12101,Penina,Adler,055-7653299
12102,Alon,Rosen,050-3227237
12103,Rachel,Berkowitz,056-9613964
12104,Devora,Klein,052-2016921
12105,Omer,Rosenberg,055-5628964
12106,Rachel,Mizrachi,058-1329169
12107,Noa,Pollak,054-1307716
12108,Liora,Levin,057-4427657
12109,Naomi,Hershko,051-9989514
12110,Ben,Rabinowitz,054-2967353
12111,Daniel,Peretz,050-8331938
12112,Noa,Gross,058-5913595
12113,Hadasa,Stern,053-4882892
12114,Avraham,Ashkenazi,050-5641470
12115,Michal,Peretz,053-6254291
12116,Hila,Cohen,058-9329871
12117,Yaakov,Rosen,054-5110017
12118,Batya,Hoffman,059-1089167
12119,Paz,Stern,057-1854612
12120,Yaron,Zamir,058-5069835
12121,Daniel,Horowitz,057-1247568
12122,Lior,Hershko,058-1395955
12123,Tal,Frank,056-5410484
12124,Leah,Friedman,053-1073535
12125,Shmuel,Gross,050-2984214
12126,Liat,Gross,057-6509692
12127,Shahar,Green,053-9521864
12128,Yosef,Kaplan,054-4019053
12129,Devora,Blum,050-7422468
12130,Tal,Israel,052-9411652
12131,Zohar,Cohen,057-3748049
12132,Miriam,Gross,053-4083390
12133,David,Hoffman,052-9996685
12134,Rachel,Biton,055-7204114
12135,Daniel,Friedman,053-6527693
12136,Tal,Horowitz,057-2352590
12137,Amit,Engel,058-9558808
12138,Batya,Ullman,055-1225799
12139,Rachel,Friedman,053-3019371
12140,Julia,Rabinowitz,054-2472926
12141,Hadasa,Levi,055-2553370
12142,Ron,Avraham,052-1370201
12143,Yosef,Hershko,054-1699855
12144,Ohad,Zamir,055-2136580
12145,Adam,Diamond,059-4570879
12146,Dor,Ben-David,052-8932635
12147,Yael,Vardi,059-3439394
12148,Tamar,Levin,059-5449793
12149,Keren,Weiss,058-8809255
12150,Ben,Mizrachi,059-3530904
12151,Leah,Rosenberg,053-1812638
12152,Tamar,Peretz,055-7925233
12153,Ben,Baum,050-8364159
12154,Oren,Goldstein,054-3065246
12155,Chen,Green,053-5984128
12156,Amit,Shapira,055-9979203
12157,Eliyahu,Miller,053-8218461
12158,Noa,Newman,054-4182523
12159,Michal,Blum,053-8172626
12160,Miriam,Ullman,053-2409925
12161,Tomer,Zamir,055-5696756
12162,Leah,Baum,058-2968651
12163,Leah,Mizrachi,058-6362242
12164,Ari,Stern,056-4904235
12165,Ari,Kaplan,057-9034996
12166,Yael,Ben-David,053-5024073
12167,Yitzhak,Shapira,053-1131446
12168,Ohad,Goldstein,053-5037874
12169,Eli,Vardi,058-9810617
12170,Hai,Avraham,059-7485823
12171,Yosef,Ben-David,052-6442459
12172,Avraham,Pollak,052-9315781
12173,Moshe,Horowitz,050-1406861
12174,Tomer,Berkowitz,058-8306755
12175,Tamar,Diamond,058-6087061
12176,Ayala,Mizrachi,057-3564094
12177,Noa,Mizrachi,052-8786453
12178,Yaron,Green,058-8020676
12179,Dana,Klein,056-9446750
12180,Avraham,Fischer,053-9145863
12181,Alon,Jacobson,050-9822484
12182,Omer,Klein,053-1724135
12183,Orly,Frank,050-2566448
12184,Ruth,Kaplan,052-5942647
12185,Ayala,Hershko,050-8830137
12186,Rachel,Avraham,058-7646689
12187,Nir,Avraham,050-9506193
12188,Yael,Klein,056-8724133
12189,Julia,Ullman,052-9480654
12190,Eliyahu,Diamond,058-7496259
12191,David,Cohen,056-7693227
12192,Galit,Ullman,058-2061923
12193,Tal,Hershko,059-1787685
12194,Tomer,Yosef,052-7198935
12195,Uri,Kaplan,054-7332270
12196,Zohar,Israel,050-8084846
12197,Liat,Ben-David,051-8542815
12198,Nir,Katz,054-2692200
12199,Inbar,Oren,057-1140728
12200,Dor,Friedman,050-2045024
12201,Julia,Schwartz,054-1073561
12202,Liat,Fischer,054-5318651
12203,Julia,Frank,058-1747023
12204,Nadav,Kaplan,053-4227894
12205,Kobi,Baum,055-7327471
12206,Inbar,Zamir,052-7490932
12207,Daniel,Rosenberg,051-4633129
12208,Eliyahu,Teller,058-1495807
12209,Dana,Weinstein,056-7962913
12210,Shahar,Peretz,055-8994929
12211,Shahar,Weiss,050-9912129
12212,Efrat,Yosef,058-1144522
12213,Dor,Engel,058-3902089
12214,Adam,Weinstein,053-8362096
12215,Ari,Shapira,056-9822878
12216,Julia,Hershko,050-5820616
12217,Oren,Feldman,055-9163981
12218,Liat,Rabinowitz,051-4941553
12219,Liora,Klein,051-5759785
12220,Uri,Friedman,057-6674401
12221,Noa,Shapira,054-9061012
12222,Ohad,Yosef,054-5131420
12223,Ben,Friedman,057-3668415
12224,Keren,Weiss,050-6903179
12225,Chana,Baum,056-3262616
12226,Yaakov,Jacobson,054-1235451
12227,Liora,Jacobson,054-7727219
12228,Kobi,Cohen,051-6570925
12229,Liora,Engel,054-7816287
12230,Noa,Shapira,051-9150018
12231,Hadasa,Teller,055-8171161
12232,Sarah,Rabinowitz,052-6303203
12233,Sarah,Teller,054-3511364
12234,Matan,Feldman,058-8078489
12235,Maya,Frank,052-3997343
12236,Penina,Oren,050-8771608
12237,Tal,Shapira,056-8921849
12238,Nadav,Mizrachi,056-1393776
12239,Eitan,Gross,054-2748411
12240,Gil,Jacobson,052-8353336
12241,Gil,Levin,056-9818345
12242,Dor,Berkowitz,059-3264229
12243,Ben,Kaplan,059-9803627
12244,Noa,Shapira,052-7008785
12245,Kobi,Diamond,058-8067701
12246,Ziv,Miller,056-8226445
12247,Amit,Peretz,053-7046547
12248,Maya,Hoffman,057-5507789
12249,Merav,Peretz,058-6237113
12250,Ben,Hershko,051-6123870
12251,Ruth,Katz,056-3443744
12252,Chana,Weiss,055-1068234
12253,Maya,Mizrachi,050-2294348
12254,Ran,Diamond,056-5787690
12255,Noa,Rabinowitz,050-8280297
12256,Noam,Stern,059-1608334
12257,Orly,Dahan,050-1787803
12258,Ari,Diamond,056-6966279
12259,Zohar,Blum,055-6217409
12260,Itai,Mizrachi,050-2612056
12261,Batya,Jacobson,054-7713202
12262,Lior,Silver,057-6001552
12263,Tal,Cohen,055-4034963
12264,Lior,Feldman,058-9496767
12265,Inbar,Ullman,053-1947893
12266,Efrat,Ben-David,053-3648214
12267,Ari,Baum,056-7266564
12268,Maya,Miller,051-1769218
12269,Keren,Peretz,058-7778269
12270,Eliyahu,Friedman,057-2563746
12271,Dor,Teller,054-1015592
12272,Omer,Fischer,050-1376597
12273,Yael,Lieberman,052-3477910
12274,Inbar,Baum,054-5113762
12275,Tomer,Miller,054-7944046
12276,Sarah,Shapira,056-6974905
12277,Daniel,Gross,053-5772244
12278,Efrat,Hershko,054-2334324
12279,Oren,Baum,050-3633390
12280,Hadasa,Hoffman,059-6911566
12281,Alon,Weinstein,058-9363994
12282,Sarah,Fischer,059-9280290
12283,Yaron,Miller,052-1995465
12284,Matan,Yosef,051-6775808
12285,Zohar,Katz,058-3763026
12286,Gil,Peretz,051-7700253
12287,Ohad,Yosef,053-1343438
12288,Itai,Rabinowitz,052-9304849
12289,Inbar,Weinstein,054-5947807
12290,Paz,Weiss,053-3440745
12291,Tomer,Fischer,057-9813073
12292,Dana,Hershko,054-1902489
12293,Ron,Green,057-3172292
12294,Matan,Rabinowitz,056-5596079
12295,Chana,Goldstein,058-4541490
12296,Ron,Avraham,059-1170666
12297,Yael,Engel,051-1365461
12298,Yaakov,Oren,059-8420437
12299,Naomi,Stern,054-3914897
12300,Hadasa,Katz,059-5154550
12301,Eliyahu,Rosen,054-3200071
12302,Ido,Shapira,058-3124791
12303,Dana,Fischer,058-6849436
12304,Batya,Ben-David,050-4018799
12305,Paz,Jacobson,059-2198545
12306,Yosef,Feldman,055-8878118
12307,Orly,Miller,059-2486356
12308,Rachel,Ben-David,058-5379562
12309,Gil,Horowitz,055-7356973
12310,Miriam,Friedman,052-4740553
12311,Paz,Schwartz,054-5617642
12312,Daniel,Weinstein,057-1450071
12313,Hadasa,Ben-David,050-7952544
12314,Dor,Biton,053-6515992
12315,Ron,Berkowitz,055-8546391
12316,Liat,Zamir,054-6471831
12317,Moshe,Zamir,057-4510988
12318,Ido,Goldstein,058-3743713
12319,Noam,Rabinowitz,051-2197422
12320,Ziv,Adler,054-3553301
12321,Eitan,Teller,058-2320844
12322,Yaron,Horowitz,054-9317909
12323,Merav,Israel,059-4647524
12324,Ayala,Rabinowitz,057-1869887
12325,Devora,Peretz,055-1474112
12326,Liora,Levi,059-7224797
12327,Moshe,Rabinowitz,056-3183479
12328,Noa,Teller,053-4112211
12329,Liora,Adler,052-5284408
12330,Ben,Shapira,056-6615505
12331,Keren,Goldstein,050-9322041
12332,Julia,Peretz,054-9239100
12333,Yitzhak,Green,058-5053663
12334,Liora,Oren,058-9367764
12335,Efrat,Teller,055-3736064
12336,Alon,Pollak,059-8292352
12337,Alon,Rosen,059-2825973
12338,Ilana,Blum,055-5649146
12339,Nadav,Avraham,059-4767003
12340,Galit,Hoffman,057-3577182
12341,Julia,Katz,056-3463019
12342,Moshe,Avraham,056-6903942
12343,Ari,Gross,059-6262297
12344,Uri,Green,054-8488227
12345,Liat,Zamir,057-2658568
12346,Rachel,Silver,055-4756100
12347,Alon,Schwartz,051-8482146
12348,Penina,Ben-David,053-2195089
12349,Dor,Silver,054-9306463
12350,Adam,Rosen,051-8097119
12351,Eitan,Frank,056-7052804
12352,Shmuel,Goldstein,051-1342156
12353,Moshe,Mizrachi,052-9367001
12354,Julia,Diamond,054-6985708
12355,Ilana,Teller,057-1946253
12356,Yosef,Fischer,051-3101119
12357,Zohar,Weiss,058-1896023
12358,Hila,Klein,051-1046916
12359,Adam,Schwartz,057-7426954
12360,Chen,Katz,058-8846101
12361,Penina,Ullman,052-9354037
12362,Paz,Ullman,056-4142479
12363,Yonatan,Adler,058-8981410
12364,Yaron,Klein,051-2286995
12365,Miriam,Katz,054-4462916
12366,Kayla,Hershko,052-1441031
12367,Liora,Gross,057-4234902
12368,Eitan,Blum,054-5212689
12369,Nadav,Friedman,059-7301661
12370,Nadav,Gross,059-7448559
12371,Yonatan,Rabinowitz,054-4397520
12372,Merav,Lieberman,050-3367380
12373,Efrat,Engel,051-6951676
12374,Keren,Weiss,056-9857404
12375,Adam,Cohen,057-1986367
12376,Zohar,Ullman,051-3618165
12377,Miriam,Dahan,051-1512005
12378,Alon,Dahan,058-8290749
12379,Keren,Shapira,050-9000416
12380,Rivka,Newman,051-5595091
12381,Ohad,Zamir,055-7949975
12382,Dana,Biton,059-7848158
12383,Maya,Yosef,057-7315578
12384,David,Dahan,055-1915905
12385,Nadav,Berkowitz,054-1024662
12386,Oren,Cohen,052-7580214
12387,Leah,Feldman,057-7350010
12388,Shahar,Frank,055-8033901
12389,Shira,Hoffman,057-4230962
12390,Nir,Newman,057-9047933
12391,Shahar,Dahan,050-6663356
12392,Yosef,Diamond,058-6442963
12393,Moshe,Ashkenazi,052-5048390
12394,Itai,Peretz,059-5982233
12395,Dana,Ashkenazi,052-2967616
12396,Tomer,Vardi,057-1393023
12397,Hila,Avraham,056-6610551
12398,Eli,Frank,053-1212947
12399,Zohar,Schwartz,054-3766822
12400,Liat,Oren,050-9233265
12401,Julia,Biton,056-3498678
12402,Ruth,Klein,050-7338960
12403,Gal,Fischer,050-9036334
12404,Gal,Peretz,056-7678660
12405,Ido,Adler,059-1915734
12406,Eli,Diamond,057-1967701
12407,Adam,Miller,050-5516329
12408,Ido,Friedman,057-8873233
12409,Liora,Oren,056-4401274
12410,Ari,Oren,059-5783094
12411,Yael,Engel,050-7496849
12412,Shmuel,Levin,057-5549059
12413,Hila,Biton,052-3509443
12414,Hadasa,Weiss,050-9608649
12415,Devora,Kaplan,058-6217217
12416,Batya,Engel,059-9530217
12417,Galit,Goldstein,054-4637237
12418,Inbar,Fischer,059-7765712
12419,Julia,Zamir,056-8227710
12420,Yonatan,Engel,054-9425877
12421,Ziv,Vardi,053-1204852
12422,Yaakov,Miller,057-2087206
12423,Zohar,Horowitz,057-6585969
12424,Rivka,Levi,051-4261477
12425,Dor,Rosen,057-3539860
12426,Amit,Biton,055-7406514
12427,Keren,Ashkenazi,058-2109557
12428,Ohad,Levi,058-3673963
12429,Kayla,Rosenberg,054-7806764
12430,Tomer,Oren,051-5026126
12431,Keren,Dahan,056-6470251
12432,Daniel,Miller,054-3813045
12433,Dor,Teller,051-7269648
12434,Orly,Baum,053-8871593
12435,Kayla,Dahan,053-2982431
12436,Eliyahu,Hoffman,051-9600964
12437,Noam,Weinstein,053-7395596
12438,Ruth,Levi,050-5626623
12439,Liora,Oren,050-6097988
12440,Michal,Yosef,054-5721480
12441,Matan,Peretz,055-2089011
12442,Adam,Avraham,059-4736938
12443,Kobi,Goldstein,057-2562351
12444,Noam,Pollak,052-8281563
12445,Kayla,Oren,050-1354144
12446,Galit,Diamond,050-8092502
12447,Ilana,Biton,054-6172427
12448,Oren,Diamond,056-7521962
12449,Eitan,Avraham,057-8828184
12450,Ran,Oren,054-3737911
12451,Yosef,Baum,057-1841427
12452,Naomi,Levi,055-9705337
12453,Miriam,Levin,052-5699810
12454,David,Horowitz,059-9046682
12455,Devora,Weinstein,059-6407271
12456,Chana,Rosenberg,054-1113458
12457,Yaakov,Weiss,050-4310076
12458,Oren,Hoffman,051-9722896
12459,Yael,Dahan,057-6830906
12460,Naomi,Oren,056-3987574
12461,Ran,Ullman,054-6096066
12462,Ayala,Baum,054-2686789
12463,Nadav,Newman,055-9490193
12464,Dor,Rosenberg,055-2263044
12465,Penina,Mizrachi,051-1168146
12466,Nir,Adler,053-4560994
12467,Matan,Pollak,052-3431405
12468,Liora,Ashkenazi,057-8943593
12469,Daniel,Kaplan,055-6132886
12470,Uri,Diamond,058-3890771
12471,Hai,Pollak,055-7219833
12472,Matan,Klein,054-5296107
12473,Kayla,Rosenberg,051-5044009
12474,Ilana,Rabinowitz,050-2966106
12475,Ido,Gross,055-9007564
12476,Maya,Oren,054-2671913
12477,Leah,Avraham,053-7081785
12478,Leah,Berkowitz,052-4435679
12479,Batya,Hoffman,050-9459747
12480,Dor,Pollak,057-5063664
12481,Ido,Frank,055-3799030
12482,Yaron,Goldstein,053-3469728
12483,Ohad,Berkowitz,054-3428420
12484,Eitan,Zamir,053-6862547
12485,Chana,Miller,056-6467627
12486,Michal,Katz,058-1108843
12487,Devora,Klein,053-7271085
12488,Moshe,Cohen,056-5345777
12489,Zohar,Ben-David,055-9777869
12490,Yitzhak,Blum,058-3863720
12491,Ron,Mizrachi,057-3671536
12492,Ilana,Rosen,052-7128954
12493,Miriam,Jacobson,057-4014861
12494,Penina,Klein,057-1390876
12495,Dana,Ashkenazi,052-7059954
12496,Galit,Frank,053-7384223
12497,Moshe,Jacobson,050-7160430
12498,Rivka,Kaplan,052-3279737
12499,Hila,Goldstein,053-2387391
12500,Yael,Frank,055-1337003
12501,Eliyahu,Dahan,055-4321324
12502,Nir,Rabinowitz,057-1410292
12503,Dor,Blum,051-5791535
12504,Liora,Green,055-7370804
12505,Liat,Israel,056-4549119
12506,Devora,Dahan,053-8374942
12507,Kayla,Green,050-9808268
12508,Avraham,Vardi,055-5163651
12509,Galit,Rosenberg,058-2262586
12510,Yonatan,Weinstein,052-4741384
12511,Noa,Feldman,057-7103001
12512,Alon,Ashkenazi,057-7525014
12513,Nadav,Stern,055-2908787
12514,Tal,Rabinowitz,055-7433210
12515,Ran,Katz,052-1201741
12516,Liat,Teller,053-5708149
12517,Yael,Horowitz,054-3206381
12518,Orly,Ullman,056-3047221
12519,Chen,Jacobson,050-8508945
12520,Noam,Levin,056-1744315
12521,Michal,Miller,059-4396012
12522,Matan,Feldman,051-1619725
12523,Noa,Teller,058-4350091
12524,Ilana,Yosef,052-3363734
12525,Noam,Rosen,052-9662020
12526,Tamar,Cohen,054-4112863
12527,Devora,Israel,055-9310844
12528,Ari,Ashkenazi,050-5118243
12529,Hila,Silver,053-1209159
12530,Rachel,Rosen,059-6587734
12531,Hila,Rosenberg,055-1579853
12532,Ruth,Rosen,059-6034549
12533,Noam,Shapira,053-6353673
12534,Uri,Levin,058-1028039
12535,Merav,Israel,058-7435731
12536,Avraham,Jacobson,051-2539513
12537,Yosef,Frank,051-5736945
12538,Yonatan,Schwartz,056-1430622
12539,Itai,Ben-David,056-9578840
12540,Avraham,Israel,055-9482371
12541,Paz,Horowitz,054-4513487
12542,Devora,Shapira,051-4328667
12543,Yonatan,Diamond,057-9317850
12544,Hila,Schwartz,058-4752266
12545,Noam,Weinstein,059-2273776
12546,Galit,Peretz,054-4908001
12547,Hadasa,Blum,053-1782776
12548,Batya,Miller,057-6527255
12549,Tamar,Israel,054-3962462
12550,Ido,Levin,051-1552761
12551,Eliyahu,Jacobson,057-5685432
12552,Ayala,Katz,059-2535049
12553,Gil,Avraham,051-3675783
12554,Noa,Fischer,059-8394812
12555,Tomer,Rosen,050-4644069
12556,Daniel,Shapira,053-2793286
12557,Nir,Biton,057-9855424
12558,Gal,Engel,050-6174429
12559,Yonatan,Weinstein,053-3358141
12560,Efrat,Gross,058-2541699
12561,Oren,Kaplan,055-3797723
12562,Avraham,Baum,053-1407787
12563,Matan,Friedman,056-6772531
12564,Lior,Frank,052-7647855
12565,Amit,Levin,059-2726751
12566,David,Miller,055-4779012
12567,Eitan,Mizrachi,050-2165079
12568,Inbar,Oren,052-6433369
12569,Eliyahu,Weiss,056-3850400
12570,Ran,Klein,058-1302071
12571,Noam,Schwartz,057-1536684
12572,Yonatan,Levi,059-2526264
12573,Tomer,Cohen,051-5651461
